"category","subcategory","species","order","title","panorama","private","sequence","filename"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","False","4","rinoceronte_bianco-004.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","True","5","rinoceronte_bianco_private-005.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","True","6","rinoceronte_bianco_private-006.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","True","7","rinoceronte_bianco_private-007.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","False","8","rinoceronte_bianco-008.JPG"
"wildlife","Mammals",,,"Rinoceronte Bianco","False","True","9","rinoceronte_bianco_private-009.JPG"
"wildlife","Mammals",,,"Wallaby Albino","False","False","1","wallaby_albino-001.JPG"
"wildlife","Mammals",,,"Wallaby Di Bennet","False","False","1","wallaby_di_bennet-001.JPG"
"wildlife","Mammals",,,"Yak","False","False","1","yak-001.JPG"
"wildlife","Mammals",,,"Zebra","False","False","1","zebra-001.JPG"
"wildlife","Mammals",,,"Zebra","False","False","2","zebra-002.JPG"
"wildlife","Mammals",,,"Zebra","False","True","6","zebra_private-006.JPG"
"wildlife","Mammals",,,"Zebra","False","True","11","zebra_private-011.JPG"
"wildlife","Mammals",,,"Zebra","False","False","12","zebra-012.JPG"
"wildlife","Reptiles & Amphibians",,,"Alligatore Del Mississippi","False","False","1","alligatore_del_mississippi-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Alligatore Del Mississippi","False","True","2","alligatore_del_mississippi_private-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Alligatore Del Mississippi","False","False","3","alligatore_del_mississippi-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Alligatore Del Mississippi","False","True","5","alligatore_del_mississippi_private-005.JPG"
"wildlife","Reptiles & Amphibians",,,"Alligatore Del Mississippi","False","False","6","alligatore_del_mississippi-006.jpg"
"wildlife","Reptiles & Amphibians",,,"Anaconda Verde","False","False","1","anaconda_verde-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Anaconda Verde","False","True","2","anaconda_verde_private-002.jpg"
"wildlife","Reptiles & Amphibians",,,"Anaconda Verde","False","True","3","anaconda_verde_private-003.jpg"
"wildlife","Reptiles & Amphibians",,,"Basilisco Piumato","False","False","1","basilisco_piumato-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Basilisco Piumato","False","True","2","basilisco_piumato_private-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Basilisco Piumato","False","False","3","basilisco_piumato-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Boa Constrictor","False","False","1","boa_constrictor-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Boa Constrictor","False","False","2","Boa_constrictor-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Boa Smeraldino","False","False","1","boa_smeraldino-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Dagli Occhiali","False","False","1","caimano_dagli_occhiali-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Dagli Occhiali","False","False","2","caimano_dagli_occhiali-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Dagli Occhiali","False","True","3","caimano_dagli_occhiali_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","False","1","caimano_nano_di_cuvier-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","False","2","caimano_nano_di_cuvier-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","True","3","caimano_nano_di_cuvier_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","False","5","caimano_nano_di_cuvier-005.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","False","6","caimano_nano_di_cuvier-006.JPG"
"wildlife","Reptiles & Amphibians",,,"Caimano Nano Di Cuvier","False","True","7","caimano_nano_di_cuvier_private-007.jpg"
"wildlife","Reptiles & Amphibians",,,"Camaleonte Pantera","False","False","1","camaleonte_pantera-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Camaleonte Pantera","False","False","2","camaleonte_pantera-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Camaleonte Pantera","False","False","3","camaleonte_pantera-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Clamidoforo","False","True","1","clamidoforo_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","False","1","cobra_reale-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","False","2","cobra_reale-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","True","3","cobra_reale_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","False","4","cobra_reale-004.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","True","5","cobra_reale_private-005.jpg"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","False","6","cobra_reale-006.jpg"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","False","8","cobra_reale-008.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Reale","False","True","10","cobra_reale_private-0010.jpg"
"wildlife","Reptiles & Amphibians",,,"Cobra Sputatore Nero","False","False","1","cobra_sputatore_nero-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Sputatore Nero","False","True","2","cobra_sputatore_nero_private-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Sputatore Nero","False","True","3","cobra_sputatore_nero_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Sputatore Nero","False","False","4","cobra_sputatore_nero-004.JPG"
"wildlife","Reptiles & Amphibians",,,"Cobra Sputatore Nero","False","False","5","cobra_sputatore_nero-005.JPG"
"wildlife","Reptiles & Amphibians",,,"Coccodrillo Del Nilo","False","False","1","coccodrillo_del_nilo-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Coccodrillo Del Nilo","False","False","2","coccodrillo_del_nilo-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Coccodrillo Del Nilo","False","False","4","coccodrillo_del_nilo-004.JPG"
"wildlife","Reptiles & Amphibians",,,"Coccodrillo Del Nilo","False","True","5","coccodrillo_del_nilo_private-005.jpg"
"wildlife","Reptiles & Amphibians",,,"Coccodrillo Del Nilo","False","True","8","coccodrillo_del_nilo_private-008.JPG"
"wildlife","Reptiles & Amphibians",,,"Crotalo Del Texas 001","False","False",,"crotalo_del_texas_001.JPG"
"wildlife","Reptiles & Amphibians",,,"Crotalo Macchiato Sudoccidentale","False","False","1","crotalo_macchiato_sudoccidentale-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","False","1","drago_barbuto_centrale-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","True","3","drago_barbuto_centrale_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","False","4","drago_barbuto_centrale-004.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","False","5","drago_barbuto_centrale-005.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","False","6","drago_barbuto_centrale-006.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago Barbuto Centrale","False","False","7","drago_barbuto_centrale-007.JPG"
"wildlife","Reptiles & Amphibians",,,"Drago D'Acqua Cinese","False","False","1","drago_d'acqua_cinese-001.jpeg"
"wildlife","Reptiles & Amphibians",,,"Drago Di Komodo","False","False","1","drago_di_komodo-001.jpeg"
"wildlife","Reptiles & Amphibians",,,"Geco Diroccato Di Standing","False","False","1","geco_diroccato_di_Standing-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Geco Diroccato Di Standing","False","False","2","geco_diroccato_di_Standing-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Geco Diurno Gigante Del Madagascar","False","False","1","geco_diurno_gigante_del_Madagascar-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Geco Leopardino","False","False","1","geco_leopardino-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Geco Leopardino","False","False","2","geco_leopardino-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Geco Vellutato Fasciato","False","False","1","geco_vellutato_fasciato-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Di Mona","False","False","1","iguana_di_Mona-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Nera Occidentale","False","False","1","iguana_nera_occidentale-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Rinoceronte","False","False","1","iguana_rinoceronte-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Verde","False","False","1","iguana_verde-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Verde","False","False","2","iguana_verde-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Verde","False","True","5","iguana_verde_private-005.JPG"
"wildlife","Reptiles & Amphibians",,,"Iguana Verde","False","False","6","iguana_verde-006.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertola Coccodrillo Cinese","False","False","1","lucertola_coccodrillo_cinese-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertola Coccodrillo Cinese","False","False","2","lucertola_coccodrillo_cinese-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertola Gigante Di Gran Canaria","False","False","1","lucertola_gigante_di_Gran_Canaria-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertola Gigante Di Plated","False","False","1","lucertola_gigante_di_Plated-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Lucertola Ocellata","False","True","1","lucertola_ocellata_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertola Perlinata Messicana","False","False","1","lucertola_perlinata_messicana-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Lucertole Spinose Blu","False","False","1","lucertole_spinose_blu-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Mamba Verde","False","False","1","mamba_verde-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Mamba Verde","False","False","3","mamba_verde-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Mamba Verde","False","False","5","mamba_verde-005.jpg"
"wildlife","Reptiles & Amphibians",,,"Muta Anaconda Verde","False","True","1","muta_anaconda_verde_private-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Muta Cobra Reale","False","True","1","muta_cobra_reale_private-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Pitone Albino","False","False","1","Pitone_albino-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Pitone Di Bredl","False","False","1","pitone_di_bredl-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Pitone Di Ramsay","False","False",,"pitone_di_ramsay.JPG"
"wildlife","Reptiles & Amphibians",,,"Pitone Verde","False","False","1","pitone_verde-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Pitone Verde","False","False","2","pitone_verde-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Pseudopo","False","False","1","pseudopo-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Raganella Del Latte Amazzonica","False","False","1","raganella_del_latte_amazzonica-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Raganella Del Latte Amazzonica","False","False","2","raganella_del_latte_amazzonica-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Rana Freccia Velenosa","False","False","1","Rana_freccia_velenosa-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Rana Freccia Verde E Nera","False","False","1","rana_freccia_verde_e_nera-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Rana Verde","False","False","1","rana_verde-001.jpeg"
"wildlife","Reptiles & Amphibians",,,"Scinco Arboricolo Delle Salomone","False","False","1","scinco_arboricolo_delle_Salomone-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Scinco Arboricolo Delle Salomone","False","False","2","scinco_arboricolo_delle_Salomone-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Scinco Dalla Lingua Blu","False","True","1","scinco_dalla_lingua_blu_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Scinco Dalla Lingua Blu","False","False","2","scinco_dalla_lingua_blu-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Scinco Di Schneider","False","False","1","scinco_di_Schneider-001.jpg"
"wildlife","Reptiles & Amphibians",,,"Serpente Dei Ratti Rinoceronte","False","True","1","serpente_dei_ratti_rinoceronte_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Stellione","False","False","1","stellione-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Stellione","False","False","2","stellione-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Stellione","False","False","3","stellione-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Stellione","False","False","4","stellione-004.jpg"
"wildlife","Reptiles & Amphibians",,,"Tartaruga A Collo Di Serpente Di Roti","False","False","1","tartaruga_a_collo_di_serpente_di_Roti-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga A Collo Di Serpente Di Roti","False","False","2","tartaruga_a_collo_di_serpente_di_Roti-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga A Collo Di Serpente Di Roti","False","False","3","tartaruga_a_collo_di_serpente_di_Roti-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Di Hermann","False","True","1","tartaruga_di_Hermann_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Di Hermann","False","False","2","tartaruga_di_Hermann-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Gigante Di Aldabra","False","False","1","tartaruga_gigante_di_aldabra-001.jpeg"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Gigante Di Aldabra","False","True","2","tartaruga_gigante_di_aldabra_private-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Leopardo 001","False","False",,"tartaruga_leopardo_001.jpg"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Palustre Americana","False","False","1","tartaruga_palustre_americana-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Tartaruga Sulcata","False","True","1","tartaruga_sulcata_private-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Testa Di Rame","False","False","1","testa_di_rame-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Testa Di Rame","False","False","2","testa_di_rame-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Tuatara","False","False","1","tuatara-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Tyrannosaurus Rex","False","False",,"Tyrannosaurus_rex.jpg"
"wildlife","Reptiles & Amphibians",,,"Uromastice","False","False","1","uromastice-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Uromastice & Stellione","False","False","1","uromastice_&_stellione-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Uromastice & Stellione","False","True","2","uromastice_&_stellione_private-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Varano Dalle Rocce","False","False","1","varano_dalle_rocce-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Varano Dalle Rocce","False","False","2","varano_dalle_rocce-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Varano Delle Rocce","False","False","3","varano_delle_rocce-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Cornuta Del Deserto","False","False","1","vipera_cornuta_del_deserto-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Cornuta Del Deserto","False","False","2","vipera_cornuta_del_deserto-002.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Cornuta Del Deserto","False","True","3","vipera_cornuta_del_deserto_private-003.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Cornuta Del Deserto","False","True","4","vipera_cornuta_del_deserto_private-004.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Cornuta Del Deserto","False","False","7","vipera_cornuta_del_deserto-007.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Dal Corno","False","False","1","vipera_dal_corno-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Del Gabon Occidentale","False","False","1","vipera_del_Gabon_occidentale-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Delle Mangrovie","False","False","1","vipera_delle_mangrovie-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera Soffiante","False","False","1","vipera_soffiante-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera-Delle-Ciglia-001","False","False",,"vipera-delle-ciglia-001.JPG"
"wildlife","Reptiles & Amphibians",,,"Vipera-Delle-Ciglia-002","False","False",,"vipera-delle-ciglia-002.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","False","1","cane_della_prateria-001.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","False","2","cane_della_prateria-002.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","3","cane_della_prateria_private-003.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","4","cane_della_prateria_private-004.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","False","5","cane_della_prateria-005.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","False","6","cane_della_prateria-006.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","7","cane_della_prateria_private-007.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","8","cane_della_prateria_private-008.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","False","9","cane_della_prateria-009.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","10","cane_della_prateria_private-010.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","11","cane_della_prateria_private-011.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","12","cane_della_prateria_private-012.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","13","cane_della_prateria_private-013.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","14","cane_della_prateria_private-014.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","15","cane_della_prateria_private-015.JPG"
"wildlife","Social Mammals",,,"Cane Della Prateria","False","True","16","cane_della_prateria_private-016.jpg"
"wildlife","Social Mammals",,,"Coniglio Domestico","False","False","1","coniglio_domestico-001.JPG"
"wildlife","Social Mammals",,,"Gelada","False","False","1","gelada-001.jpg"
"wildlife","Social Mammals",,,"Lemure Dal Ventre Rosso","False","False","1","lemure_dal_ventre_rosso-001.JPG"
"wildlife","Social Mammals",,,"Lemure Dal Ventre Rosso","False","False","2","lemure_dal_ventre_rosso-002.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","1","lemure_dalla_coda_ad_anelli-001.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","2","lemure_dalla_coda_ad_anelli_private-002.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","3","lemure_dalla_coda_ad_anelli_private-003.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","4","lemure_dalla_coda_ad_anelli-004.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","5","lemure_dalla_coda_ad_anelli-005.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","6","lemure_dalla_coda_ad_anelli-006.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","7","lemure_dalla_coda_ad_anelli-007.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","8","lemure_dalla_coda_ad_anelli-008.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","9","lemure_dalla_coda_ad_anelli_private-009.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","11","lemure_dalla_coda_ad_anelli-011.jpg"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","12","lemure_dalla_coda_ad_anelli_private-012.jpg"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","13","lemure_dalla_coda_ad_anelli_private-013.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","14","lemure_dalla_coda_ad_anelli-014.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","15","lemure_dalla_coda_ad_anelli-015.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","16","lemure_dalla_coda_ad_anelli_private-016.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","True","17","lemure_dalla_coda_ad_anelli_private-017.JPG"
"wildlife","Social Mammals",,,"Lemure Dalla Coda Ad Anelli","False","False","18","lemure_dalla_coda_ad_anelli-018.jpg"
"wildlife","Social Mammals",,,"Lontra","False","False","1","lontra-001.JPG"
"wildlife","Social Mammals",,,"Lontra","False","False","2","lontra-002.JPG"
"wildlife","Social Mammals",,,"Lontra","False","False","3","lontra-003.jpg"
"wildlife","Social Mammals",,,"Lontra","False","False","4","lontra-004.JPG"
"wildlife","Social Mammals",,,"Lontra","False","False","5","lontra-005.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","6","lontra_private-006.JPG"
"wildlife","Social Mammals",,,"Lontra","False","False","7","lontra-007.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","8","lontra_private-008.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","9","lontra_private-009.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","10","lontra_private-010.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","11","lontra_private-011.jpg"
"wildlife","Social Mammals",,,"Lontra","False","True","12","lontra_private-012.jpg"
"wildlife","Social Mammals",,,"Lontra","False","True","13","lontra_private-013.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","16","lontra_private-016.JPG"
"wildlife","Social Mammals",,,"Lontra","False","True","18","lontra_private-018.JPG"
"wildlife","Social Mammals",,,"Macaquino Del Giappone","False","False","1","macaquino_del_Giappone-001.JPG"
"wildlife","Social Mammals",,,"Macaquino Del Giappone","False","False","2","macaquino_del_Giappone-002.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","1","panda_rosso-001.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","2","panda_rosso-002.jpg"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","3","panda_rosso-003.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","4","panda_rosso_private-004.jpg"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","5","panda_rosso-005.jpg"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","6","panda_rosso-006.jpg"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","7","panda_rosso_private-007.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","8","panda_rosso_private-008.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","9","panda_rosso_private-009.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","11","panda_rosso_private-011.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","12","panda_rosso-012.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","13","panda_rosso-013.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","14","panda_rosso_private-014.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","15","panda_rosso-015.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","True","19","panda_rosso_private-019.JPG"
"wildlife","Social Mammals",,,"Panda Rosso","False","False","20","panda_rosso-020.JPG"
"wildlife","Social Mammals",,,"Procione Comune","False","True","1","procione_comune_private-001.jpg"
"wildlife","Social Mammals",,,"Procione Comune","False","True","2","procione_comune_private-002.jpg"
"wildlife","Social Mammals",,,"Procione Comune","False","False","3","procione_comune-003.JPG"
"wildlife","Social Mammals",,,"Saki Dalla Faccia Bianca","False","False","1","saki_dalla_faccia_bianca-001.JPG"
"wildlife","Social Mammals",,,"Saki Dalla Faccia Bianca","False","False","2","saki_dalla_faccia_bianca-002.JPG"
"wildlife","Social Mammals",,,"Scimmia Di Barberia","False","True","1","scimmia_di_Barberia_private-001.JPG"
"wildlife","Social Mammals",,,"Scimmia Scoiattolo","False","True","1","scimmia_scoiattolo_private-001.jpg"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","1","scimpanz̩-001.JPG"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","2","scimpanz̩-002.jpeg"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","3","scimpanz̩-003.JPG"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","4","scimpanz̩-004.JPG"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","5","scimpanz̩-005.JPG"
"wildlife","Social Mammals",,,"Scimpanz̩","False","False","6","scimpanz̩-006.jpeg"
"wildlife","Social Mammals",,,"Siamango","False","True","1","siamango_private-001.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","1","suricato-001.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","2","suricato_private-002.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","3","suricato-003.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","4","suricato_private-004.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","5","suricato_private-005.jpg"
"wildlife","Social Mammals",,,"Suricato","False","True","6","suricato_private-006.jpg"
"wildlife","Social Mammals",,,"Suricato","False","False","7","suricato-007.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","9","suricato_private-009.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","10","suricato_private-010.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","12","suricato-012.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","13","suricato-013.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","15","suricato-015.JPG"
"wildlife","Social Mammals",,,"Suricato","False","True","16","suricato_private-016.jpg"
"wildlife","Social Mammals",,,"Suricato","False","False","17","suricato-017.JPG"
"wildlife","Social Mammals",,,"Suricato","False","False","19","suricato-019.jpeg"
"wildlife","Social Mammals",,,"Tamarino Edipo","False","False","1","tamarino_edipo-001.JPG"
"wildlife","Social Mammals",,,"Vari Bianconero","False","False","1","vari_bianconero-001.JPG"
"wildlife","Social Mammals",,,"Vari Bianconero","False","False","2","vari_bianconero-002.JPG"
"wildlife","Social Mammals",,,"Vari Bianconero","False","False","3","vari_bianconero-003.JPG"
"wildlife","Social Mammals",,,"Vari Bianconero","False","True","4","vari_bianconero_private-004.jpeg"
